"","AccSpeciesID","AccSpeciesName","median_height","uid"
"17546",64733,"Penstemon venustus",0.6096,"265172"
"17547",64734,"Penstemon virgatus",0.235,"388219"
"17548",64735,"Penstemon whippleanus",0.2225,"69926"
"17549",64736,"Penstemon wilcoxii",0.9144,"388221"
"17550",64737,"Phlox subulata",0.1524,"103544"
"17551",64738,"Phoebe faberi",15,"1053125"
"17552",64743,"Piper arcuatum",1.58,"2231239"
"17553",64747,"Pityopsis graminifolia",0.1524,"681119"
"17554",64752,"Poa autumnalis",0.4572,"368358"
"17555",64753,"Poa fendleriana",0.145,"117271"
"17556",64754,"Poa leibergii",0.4572,NA
"17557",64755,"Poa leptocoma",0.1975,"368374"
"17558",64756,"Poa nervosa",0.54864,"289067"
"17559",64757,"Poa sylvestris",0.9144,"368392"
"17560",64758,"Polemonium acutiflorum",0.441,"363809"
"17561",64759,"Polygala arillata",5,"174534"
"17562",64769,"Potamogeton diversifolius",0.97536,"213838"
"17563",64774,"Potentilla crinita",0.045,"667243"
"17564",64776,"Potentilla plattensis",0.1524,"667276"
"17565",64777,"Potentilla subviscosa",0.0275,"667286"
"17566",64779,"Prestoea acuminata",15.12,"145702"
"17567",64781,"Primula incana",0.36576,"159008"
"17568",64783,"Pritchardia munroi",5,"1090019"
"17569",64786,"Prunus nigra",9,"122120"
"17570",64787,"Psathyrostachys juncea",0.9144,"4586"
"17571",64788,"Pseudognaphalium macounii",0.205,"1209487"
"17572",64793,"Psychotria robusta",0.837,NA
"17573",64795,"Pterocarya hupehensis",25,"210135"
"17574",64799,"Pterostyrax psilophyllus",17,"167990"
"17575",64800,"Ptilagrostis kingii",0.42672,"487970"
"17576",64801,"Pulsatilla aurea",0.1539,"2546308"
"17577",64803,"Ranunculus alismifolius",0.3298,"945261"
"17578",64805,"Ranunculus glaberrimus",0.1524,"1017150"
"17579",64808,"Ratibida tagetes",0.3048,"53730"
"17580",64811,"Rhododendron albiflorum",1.8288,"49161"
"17581",64812,"Rhododendron arborescens",5.4864,"49464"
"17582",64813,"Rhododendron atlanticum",0.65532,"78635"
"17583",64814,"Rhododendron coeloneurum",4,"2800043"
"17584",64819,"Rhynchospora corniculata",2.01168,"140883"
"17585",64820,"Ribes erythrocarpum",1.3716,"175196"
"17586",64821,"Ribes fargesii",2,NA
"17587",64822,"Ribes tenue",2,"175230"
"17588",64823,"Ribes triste",0.8,"175233"
"17589",64824,"Rorippa sessiliflora",0.4572,"1425328"
"17590",64825,"Rosa pisocarpa",1.3716,"339616"
"17591",64828,"Rubus arcticus",0.3048,"70741"
"17592",64829,"Rubus baileyanus",1.524,"3091787"
"17593",64830,"Rubus cuneifolius",0.46,"59491"
"17594",64831,"Rudbeckia nitida",1.524,"52305"
"17595",64832,"Saccharum brevibarbe",1.9812,"286191"
"17596",64833,"Saccharum giganteum",1.76302,"129919"
"17597",64834,"Sacciolepis striata",0.774,"1620184"
"17598",64837,"Salicornia rubra",0.3048,"447784"
"17599",64838,"Salix barclayi",1.32,"1510593"
"17600",64839,"Salix bonplandiana",15.24,"1510595"
"17601",64840,"Salix boothii",7.3152,"1087801"
"17602",64842,"Salix commutata",3.5052,"1510596"
"17603",64843,"Salix hookeriana",7.9248,"439902"
"17604",64844,"Salix irrorata",2.7432,"941269"
"17605",64845,"Salix ligulifolia",5.4864,"1510604"
"17606",64846,"Salix niphoclada",0.3,"669810"
"17607",64847,"Salix orestera",3.048,"1824605"
"17608",64848,"Salix prolixa",17.2212,"1510611"
"17609",64849,"Salix richardsonii",0.32,"669817"
"17610",64850,"Salix sessilifolia",6.096,"397746"
"17611",64851,"Salix taxifolia",15.24,"397747"
"17612",64854,"Saussurea nigrescens",0.03833333,"446845"
"17613",64855,"Schismatoglottis sp",0.427,NA
"17614",64857,"Schoenoplectus acutus",0.5,"140885"
"17615",64858,"Schoenoplectus californicus",2.01168,"110309"
"17616",64860,"Schoenoplectus heterochaetus",1.49352,"1442356"
"17617",64863,"Scindapsus sp",0.9265,NA
"17618",64864,"Scirpus pallidus",1.524,"1540060"
"17619",64865,"Scirpus pedicellatus",2.01168,"1540061"
"17620",64866,"Scirpus pendulus",1.2192,"435685"
"17621",64869,"Securidaca inappendiculata",6,"3091905"
"17622",64873,"Senecio actinella",0.04,"34221"
"17623",64875,"Senecio eremophilus",0.7,"98721"
"17624",64876,"Senecio kolenatianus",0.0813,"1268579"
"17625",64878,"Senna gaudichaudii",1.8288,"1842781"
"17626",64880,"Setaria vulpiseta",0.9144,"560863"
"17627",64881,"Sidalcea neomexicana",0.762,"210871"
"17628",64882,"Sideroxylon lycioides",4.572,"362724"
"17629",64884,"Skimmia reevesiana",2,"354517"
"17630",64886,"Smilax walteri",0.3048,"1353879"
"17631",64888,"Solidago caesia",0.9144,"471148"
"17632",64889,"Solidago fistulosa",2.01168,"199522"
"17633",64890,"Solidago flexicaulis",0.9144,"330182"
"17634",64891,"Solidago nana",0.2,"1196488"
"17635",64892,"Solidago patula",2.01168,"471151"
"17636",64894,"Sparganium americanum",0.97536,"113279"
"17637",64896,"Spirodela polyrrhiza",0.008,"29656"
"17638",64897,"Sporobolus compositus",0.626666666666667,"1521326"
"17639",64898,"Sporobolus flexuosus",0.9144,"1629760"
"17640",64899,"Sporobolus interruptus",0.15,NA
"17641",64900,"Stellaria umbellata",0.3048,"669844"
"17642",64907,"Swertia iberica",0.2,NA
"17643",64909,"Symphyotrichum ascendens",0.105,"1983208"
"17644",64910,"Symphyotrichum chilense",0.9144,"1631982"
"17645",64911,"Symphyotrichum cordifolium",1.362,"41480"
"17646",64912,"Symphyotrichum falcatum",0.44,"408820"
"17647",64914,"Symphyotrichum laeve",0.398,"691054"
"17648",64915,"Symphyotrichum lanceolatum",0.62,"526931"
"17649",64916,"Symphyotrichum lateriflorum",2,"526933"
"17650",64917,"Symphyotrichum novi-belgii",0.79,"199233"
"17651",64918,"Symphyotrichum patens",0.499,"481944"
"17652",64919,"Symphyotrichum pilosum",0.575,"526934"
"17653",64920,"Symphyotrichum prenanthoides",1.2192,"691055"
"17654",64921,"Symphyotrichum puniceum",0.517,"556914"
"17655",64926,"Syzygium laxiflorum",1.53,"2516539"
"17656",64927,"Syzygium umbilicatum",0.9,NA
"17657",64930,"Tetradymia glabrata",1.9812,NA
"17658",64931,"Tetradymia spinosa",0.94488,NA
"17659",64933,"Thinopyrum intermedium",0.65,"85679"
"17660",64935,"Toxicodendron vernicifluum",20,"4013"
"17661",64937,"Tridens strictus",1.49352,"1986448"
"17662",64938,"Trifolium macrocephalum",0.6096,"361938"
"17663",64940,"Triteleia grandiflora",0.6096,"205728"
"17664",64941,"Uncaria macrophylla",15,"714513"
"17665",64948,"Valeriana occidentalis",0.159,"300912"
"17666",64950,"Veronica wormskjoldii",0.148,"195146"
"17667",64951,"Viburnum betulifolium",6,"224736"
"17668",64953,"Viburnum lantanoides",1.545,"237946"
"17669",64954,"Viburnum nudum",6.096,"237950"
"17670",64955,"Viburnum sympodiale",10,"432680"
"17671",64956,"Vicia pulchella",0.215,"365154"
"17672",64957,"Viola altaica",0.05,"1439933"
"17673",64958,"Vitis cinerea",15.24,"226012"
"17674",64959,"Vitis palmata",9.144,"754102"
"17675",64960,"Wisteria frutescens",15.24,"47096"
"17676",64961,"Xerophyllum tenax",1.524,"86979"
"17677",64962,"Zizania aquatica",2.98704,"75727"
"17678",64966,"Alphitonia neocaledonica",5.366666667,"1502677"
"17679",64967,"Anaphalis lactea",0.04625,"481985"
"17680",64968,"Artemisia carruthii",0.24,"1227619"
"17681",64969,"Atriplex aptera",0.9144,NA
"17682",64973,"Chaetopappa ericoides",0.12,"199500"
"17683",64975,"Comarum palustre",0.45,"57932"
"17684",64976,"Combretum latifolium",30,"1481158"
"17685",64977,"Crataegus anomala",9.144,NA
"17686",64978,"Crocosmia pottsii",0.6,NA
"17687",64980,"Echeandia flavescens",0.25,"1088707"
"17688",64981,"Erigeron formosissimus",0.11,"91266"
"17689",64984,"Helianthella quinquenervis",0.41,"53582"
"17690",64986,"Lupinus alpestris",0.67056,NA
"17691",64990,"Polylepis tarapacana",3.79,"211870"
"17692",64993,"Tetrastigma planicaule",14,"1006137"
"17693",65005,"Hemerocallis sp",0.9144,NA
"17694",65037,"Noccaea montana",0.0335,"165376"
"17695",65040,"Neo-uvaria acuminatissima",13.75,"235770"
"17696",65057,"Saurauia nudiflora",0.967,"2945186"
"17697",65105,"Acacia cupularis",6,"1120445"
"17698",65149,"Acacia lasiocarpa",0.4,"1378373"
"17699",65153,"Acacia leptostachya",1.5,"1378380"
"17700",65158,"Acacia megacephala",1,"3083509"
"17701",65233,"Acer caudatifolium",20,"171206"
"17702",65236,"Acer henryi",10,"168562"
"17703",65239,"Acer oliverianum",11,"171216"
"17704",65244,"Achillea aspleniifolia",0.9,"282720"
"17705",65246,"Achillea leptophylla",0.04,"282744"
"17706",65258,"Aciphylla simplicifolia",0.2715,"152671"
"17707",65280,"Adansonia za",40,"69116"
"17708",65307,"Adonidia merrillii",11,"292693"
"17709",65338,"Agathosma capensis",0.9,"430971"
"17710",65363,"Aiphanes ulei",6,"996932"
"17711",65377,"Albizia multiflora",20,"1954509"
"17712",65388,"Alcea rugosa",0.8,"108537"
"17713",65399,"Alhagi sparsifolia",0.5,"218100"
"17714",65416,"Allium zebdanense",0.45,"74905"
"17715",65518,"Ambrosia salsola",1,"1873154"
"17716",65523,"Ammannia senegalensis",0.25,NA
"17717",65553,"Androsace vandellii",0.04,"229460"
"17718",65554,"Androsace vitaliana",0.015,"175111"
"17719",65565,"Angelica lucida",0.8,"46362"
"17720",65586,"Anthemis maritima",0.14,"127979"
"17721",65596,"Anthospermum aethiopicum",1.2,"158853"
"17722",65602,"Anthyllis montana",0.07,"168124"
"17723",65625,"Aquilegia chrysantha",0.4,"270621"
"17724",65636,"Arctostaphylos pringlei",1.716666667,"89201"
"17725",65637,"Arctostaphylos rubra",0.05,NA
"17726",65643,"Ardisia elliptica",6,"693367"
"17727",65704,"Arnoglossum atriplicifolium",1.23,"422314"
"17728",65720,"Artemisia alba",0.21,"1227615"
"17729",65730,"Artemisia pedemontana",0.225,"223869"
"17730",65731,"Artemisia scopulorum",0.051,"1227640"
"17731",65762,"Asparagus tenuifolius",0.42,"1532276"
"17732",65794,"Asterogyne martiana",2,"93235"
"17733",65837,"Astragalus pehuenches",0.11,"90206"
"17734",65838,"Astragalus praelongus",0.05,"90210"
"17735",65858,"Athanasia trifurcata",0.95,"379203"
"17736",65880,"Azorella compacta",0.05,"344358"
"17737",65903,"Bactris corossilla",6,NA
"17738",65908,"Baileya multiradiata",0.4,"128805"
"17739",65933,"Baptisia bracteata",0.298,"313912"
"17740",65972,"Bedfordia linearis",3,"281162"
"17741",65974,"Begonia meyeri-johannis",3.6,"198563"
"17742",65989,"Berberis microphylla",1,"186729"
"17743",65992,"Berchemia yunnanensis",5,"2799819"
"17744",65999,"Berkheya decurrens",1.4,NA
"17745",66015,"Bidens aurea",0.4,"51268"
"17746",66022,"Bidens trichosperma",1.03632,"278099"
"17747",66038,"Blastus cochinchinensis",3,"1009335"
"17748",66067,"Bolboschoenus fluviatilis",1.75,"388563"
"17749",66107,"Brachyscome obovata",0.00693,"46666"
"17750",66135,"Brunia noduliflora",1.5,"266454"
"17751",66202,"Calamus conirostris",10,"93241"
"17752",66203,"Calamus elopurensis",7,"2874177"
"17753",66204,"Calamus gonospermus",10,"2755121"
"17754",66205,"Calamus hispidulus",10,NA
"17755",66206,"Calamus marginatus",15,"2864493"
"17756",66207,"Calamus merrillii",60,"2864787"
"17757",66208,"Calamus muricatus",10,"2864654"
"17758",66209,"Calamus nambariensis",30,"1233872"
"17759",66210,"Calamus optimus",50,"2864680"
"17760",66211,"Calamus paspalanthus",20,"93253"
"17761",66212,"Calamus pogonacanthus",30,"93254"
"17762",66213,"Calamus praetermissus",25,"2864710"
"17763",66214,"Calamus zonatus",10,"2864788"
"17764",66283,"Calycophyllum megistocaulum",45,"1835379"
"17765",66284,"Calycoseris wrightii",0.4,"231844"
"17766",66292,"Calystegia longipes",1.5,"1428830"
"17767",66304,"Campanula elatinoides",0.2,"361381"
"17768",66328,"Cansjera rheedii",5,"227893"
"17769",66355,"Cardamine plumieri",0.125,"572535"
"17770",66380,"Carex crawei",0.136,"912406"
"17771",66387,"Carex foetida",0.175,"240675"
"17772",66390,"Carex hirsutella",0.36145,"912445"
"17773",66399,"Carex meyeriana",0.1,"1500771"
"17774",66403,"Carex olbiensis",0.2,"241221"
"17775",66406,"Carex pumila",0.3,"418179"
"17776",66413,"Carex tereticaulis",0.8,"1747105"
"17777",66428,"Carpinus tropicalis",0.1513,"3015617"
"17778",66455,"Castanopsis concinna",15,"1754207"
"17779",66467,"Castilleja sulphurea",0.185,"188296"
"17780",66488,"Celastrus monospermus",10,"1172582"
"17781",66505,"Centaurea reflexa",0.4,NA
"17782",66528,"Cephalipterum drummondii",0.11,"125675"
"17783",66538,"Cerastium pedunculatum",0.05,"271594"
"17784",66582,"Chascolytrum subaristatum",0.203333333333333,"375853"
"17785",66595,"Chione venosa",4.572,"128445"
"17786",66633,"Cinchona calisaya",6,"153742"
"17787",66643,"Cirsium brachycephalum",1.2,"2762162"
"17788",66646,"Cirsium erisithales",0.975,"688287"
"17789",66678,"Cistanche phelypaea",0.4,"87754"
"17790",66687,"Citharexylum mocinnii",0.105,NA
"17791",66697,"Clematis apiifolia",3.5,"38789"
"17792",66699,"Clematis columbiana",1.5,"1857120"
"17793",66709,"Clematis songarica",1.5,"1907494"
"17794",66713,"Cleome kalachariensis",0.3,"860700"
"17795",66716,"Cleome usambarica",0.9144,"860724"
"17796",66719,"Clerodendrum bungei",1.5,"54211"
"17797",66721,"Clerodendrum cyrtophyllum",10,"222564"
"17798",66727,"Clerodendrum mandarinorum",16.5,"54221"
"17799",66774,"Colpoon compressum",1.5,"379269"
"17800",66778,"Colutea delavayi",2,NA
"17801",66811,"Commiphora orbicularis",3.166666667,"318985"
"17802",66827,"Conospermum boreale",1,NA
"17803",66831,"Conospermum incurvum",0.5,NA
"17804",66832,"Conospermum microflorum",1.5,NA
"17805",66835,"Conospermum teretifolium",1.5,NA
"17806",66836,"Conospermum unilaterale",0.5,NA
"17807",66837,"Conospermum wycherleyi",0.75,"1598136"
"17808",66855,"Convolvulus persicus",1.5,"1428925"
"17809",66861,"Conyza pyrrhopappa",1.055,"72919"
"17810",66868,"Coptis trifolia",0.045,"38790"
"17811",66881,"Cordia cymosa",11.65,"573140"
"17812",66889,"Cordylanthus rigidus",1.27,"315444"
"17813",66905,"Corydalis aurea",0.2,"1655238"
"17814",66909,"Corydalis pallida",0.3,"38903"
"17815",66912,"Corylus colchica",3,NA
"17816",66914,"Corymbia clarksoniana",3.9,"368747"
"17817",66948,"Crassula atropurpurea",0.6,"2338817"
"17818",66955,"Crassula pellucida",0.13,"682158"
"17819",66962,"Crataegus tracyi",6.096,NA
"17820",66964,"Cremanthodium ellisii",0.19,"186945"
"17821",66965,"Cremastosperma cauliflorum",10,"295495"
"17822",66972,"Crinodendron hookerianum",15,"112810"
"17823",66973,"Cristaria dissecta",0.4,"254872"
"17824",66978,"Crossopetalum rhacoma",6.096,"123494"
"17825",67015,"Cruciata articulata",0.85,"795962"
"17826",67039,"Culcasia falcifolia",7.5,"1220072"
"17827",67055,"Cuscuta pentagona",0.45,"112407"
"17828",67069,"Cyathodes straminea",0.533333333,"142200"
"17829",67094,"Cynomorium coccineum",0.08,"51503"
"17830",67105,"Cyperus gunnii",1.5,NA
"17831",67172,"Dalbergia pinnata",13,"858911"
"17832",67184,"Daphniphyllum pentandrum",15,"2855399"
"17833",67186,"Darwinia capitellata",0.2,"199405"
"17834",67191,"Dasistoma macrophylla",1.3,"282250"
"17835",67197,"Dasyphyllum spinescens",13,"171782"
"17836",67203,"Daviesia divaricata",0.4,"233817"
"17837",67210,"Daviesia physodes",1.1,"233808"
"17838",67224,"Delphinium carolinianum",0.5261111111,"157979"
"17839",67231,"Delphinium schmalhausenii",0.8,"2949522"
"17840",67255,"Desmodium multiflorum",2,"2580341"
"17841",67258,"Desmodium sequax",2,"491286"
"17842",67260,"Desmoncus costaricensis",6,NA
"17843",67266,"Deverra denudata",0.4,"318000"
"17844",67306,"Dicksonia sellowiana",25.18,"461339"
"17845",67360,"Diosma hirsuta",0.5,"430975"
"17846",67361,"Diosma oppositifolia",1,"430976"
"17847",67370,"Diospyros intricata",2.2225,NA
"17848",67406,"Docynia delavayi",10,"3095559"
"17849",67420,"Dombeya acutangula",6,"857714"
"17850",67443,"Dracocephalum austriacum",0.3,"1532795"
"17851",67451,"Drimys insipida",2.5,"3422"
"17852",67481,"Dypsis lutescens",10,"131267"
"17853",67482,"Dypsis scottiana",4,"293164"
"17854",67509,"Echium angustifolium",0.4,"543570"
"17855",67515,"Ehretia dicksonii",15,"1398146"
"17856",67524,"Elaeocarpus glabripetalus",16,"1495518"
"17857",67526,"Elatine gratioloides",0.005,"1793816"
"17858",67539,"Eleocharis pusilla",0.029,"372383"
"17859",67561,"Enemion biternatum",0.21,"46967"
"17860",67584,"Eremogone congesta",0.08,"645225"
"17861",67613,"Erica benguelensis",3.5,"985308"
"17862",67664,"Erica urna-viridis",1.5,"985642"
"17863",67724,"Erodium laciniatum",0.1325,"337386"
"17864",67752,"Escallonia rubra",3,"112253"
"17865",67805,"Eucalyptus portuensis",35,NA
"17866",67851,"Euodia rutaecarpa",5,"354523"
"17867",67852,"Euonymus acanthocarpus",4,"1442712"
"17868",67853,"Euonymus grandiflorus",8,"1089395"
"17869",67881,"Eurya groffi",5,NA
"17870",67900,"Fallopia scandens",0.34,"76037"
"17871",67939,"Ficus concinna",25,"309265"
"17872",67942,"Ficus esquiroliana",10,"665980"
"17873",67943,"Ficus lyrata",15,"309312"
"17874",67955,"Fissistigma oldhamii",8,"453234"
"17875",67976,"Frankenia pauciflora",0.3,"194570"
"17876",67988,"Fritillaria orientalis",0.275,"1532410"
"17877",68015,"Galium anisophyllum",0.4,"882674"
"17878",68034,"Gardneria lanceolata",4,NA
"17879",68036,"Garuga forrestii",25,"1679254"
"17880",68047,"Gastrolobium grandiflorum",1.3,"150641"
"17881",68063,"Gaultheria fragrantissima",5.5,"586110"
"17882",68085,"Gentiana alpina",0.05,"49934"
"17883",68089,"Gentiana puberulenta",0.259,"1892692"
"17884",68093,"Gentianella propinqua",0.096,"137116"
"17885",68099,"Geonoma triglochin",2,"313571"
"17886",68107,"Geropogon hybridus",0.2,"261604"
"17887",68112,"Gilberta tenuifolia",0.128,"125699"
"17888",68135,"Glandularia bipinnatifida",0.2,"312283"
"17889",68141,"Glischrocaryon aureum",0.5,"434498"
"17890",68162,"Gnephosis arachnoidea",0.3,"125703"
"17891",68165,"Gnephosis tenuissima",0.16,"2848582"
"17892",68176,"Gochnatia foliolosa",1.5,"1542364"
"17893",68223,"Gratiola pubescens",0.1125,"2848587"
"17894",68286,"Guettarda crispiflora",10,"60142"
"17895",68301,"Gymnosporia mossambicensis",0.5,"147190"
"17896",68314,"Hackelia deflexa",0.5,"764728"
"17897",68320,"Hakea lissosperma",2.05,"3064838"
"17898",68321,"Hakea megadenia",5,"1136224"
"17899",68324,"Hakea plurinervia",1.6,"3049555"
"17900",68380,"Helianthemum aegyptiacum",0.105666666666667,"632755"
"17901",68381,"Helianthemum caput-felis",0.2,"2020742"
"17902",68387,"Helianthus pauciflorus",0.945,"382521"
"17903",68403,"Helichrysum newii",0.47,"2984574"
"17904",68406,"Helichrysum odoratissimum",0.5,"112363"
"17905",68431,"Heliotropium bacciferum",0.225,"244092"
"17906",68481,"Hesperantha coccinea",0.55,"152746"
"17907",68489,"Hesperoyucca whipplei",4.25,"39553"
"17908",68490,"Heteranthera dubia",0.1,"44955"
"17909",68501,"Heteropterys byrsonimifolia",2.72352941176471,"259658"
"17910",68513,"Heuchera parvifolia",0.147,"423497"
"17911",68554,"Hiptage benghalensis",30,"151834"
"17912",68577,"Hovenia acerba",21.5,"210357"
"17913",68589,"Hyacinthella leucophaea",0.2,"1207274"
"17914",68593,"Hydrangea anomala",13.9,"152289"
"17915",68606,"Hymenocallis littoralis",0.67,"59040"
"17916",68631,"Hypericum sphaerocarpum",0.24,"269020"
"17917",68639,"Hypochaeris cretensis",0.27375,"58646"
"17918",68651,"Hyptis alata",0.267,"392708"
"17919",68659,"Ilex aculeolata",2,"185488"
"17920",68663,"Ilex manneiensis",20,"2033751"
"17921",68664,"Ilex mucronata",3,"185535"
"17922",68665,"Ilex pernyi",8,"4300"
"17923",68666,"Ilex szechwanensis",4,"1872703"
"17924",68728,"Inula rhizocephala",0.02,"557658"
"17925",68729,"Inula spiraeifolia",0.475,"1533147"
"17926",68772,"Isocoma veneta",1.5,"71059"
"17927",68778,"Isopogon buxifolius",0.5,"83841"
"17928",68780,"Isopogon formosus",1,"1598137"
"17929",68781,"Isopogon trilobus",0.5,NA
"17930",68798,"Jacaratia mexicana",13.16666667,"309130"
"17931",68814,"Jamesbrittenia hereroensis",0.135,"1859018"
"17932",68823,"Jasminum azoricum",6,"1239738"
"17933",68841,"Juncus antarcticus",0.00071,NA
"17934",68849,"Juncus fockei",0.265,NA
"17935",68852,"Juncus holoschoenus",0.5,NA
"17936",68853,"Juncus ingens",2.6,"1246998"
"17937",68856,"Juncus monanthos",0.175,"336229"
"17938",68868,"Justicia adhatoda",3,"141317"
"17939",68902,"Kickxia aegyptiaca",0.4,"1732082"
"17940",68912,"Koelpinia linearis",0.0725,"122539"
"17941",68920,"Korthalsia ferox",50,"2482932"
"17942",68921,"Korthalsia flagellaris",40,"2482933"
"17943",68923,"Korthalsia rigida",75,"2482938"
"17944",68958,"Lachnagrostis filiformis",0.7,"989471"
"17945",68963,"Lactuca floridana",0.2,"883014"
"17946",68965,"Lacunaria jenmanii",12,"72463"
"17947",68974,"Lamium garganicum",0.4,"53162"
"17948",69031,"Lefebvrea longipedicellata",3.5,NA
"17949",69049,"Leonurus quinquelobatus",0.8,"1081559"
"17950",69050,"Leopoldia comosa",0.425,"81770"
"17951",69101,"Lespedeza davidii",3,"701534"
"17952",69107,"Lessertia frutescens",1.7,"47091"
"17953",69154,"Leucospora multifida",0.03266666667,"438423"
